"","ciudad","TVIA","NVIA","Latitud","longitud","NOMBRE"
"785","Madrid","CALLE","MORATALLA                                         ","38,18645","-1,890504","Murcia, Región de"
"786","Madrid","CALLE","MURCIA                                            ","37,98344","-1,12989","Murcia, Región de"
"787","Madrid","CLLON","MURCIA                                            ","37,98344","-1,12989","Murcia, Región de"
"788","Madrid","CALLE","YECLA                                             ","38,61524","-1,118017","Murcia, Región de"
"789","Madrid","CALLE","CARCASTILLO                                       ","42,3798","-1,444428","Navarra, Comunidad Foral de"
"790","Madrid","CALLE","ESPRONCEDA                                        ","42,59675","-2,305045","Navarra, Comunidad Foral de"
"791","Madrid","CALLE","LODOSA                                            ","42,42459","-2,078364","Navarra, Comunidad Foral de"
"792","Madrid","CALLE","MIRANDA DE ARGA                                   ","42,48354","-1,82951","Navarra, Comunidad Foral de"
"793","Madrid","CALLE","OTEIZA                                            ","42,61991","-1,95315","Navarra, Comunidad Foral de"
"794","Madrid","CALLE","VIANA                                             ","42,51513","-2,371608","Navarra, Comunidad Foral de"
"795","Madrid","CALLE","VILLAFRANCA                                       ","42,2793","-1,750145","Navarra, Comunidad Foral de"
"796","Madrid","CALLE","ZUBIETA                                           ","43,12394","-1,742113","Navarra, Comunidad Foral de"
"797","Madrid","CALLE","AMURRIO                                           ","43,05265","-3,001022","País Vasco"
"798","Madrid","CALLE","NAVARIDAS                                         ","42,54517","-2,624532","País Vasco"
"799","Madrid","CALLE","SAMANIEGO                                         ","42,56983","-2,680185","País Vasco"
"800","Madrid","CALLE","ZAMBRANA                                          ","42,65998","-2,879353","País Vasco"
"801","Madrid","CALLE","ANOETA                                            ","43,16147","-2,070695","País Vasco"
"802","Madrid","CALLE","ARAMA                                             ","43,06364","-2,165558","País Vasco"
"803","Madrid","CALLE","EIBAR                                             ","43,18418","-2,473289","País Vasco"
"804","Madrid","CALLE","IRUN                                              ","43,33823","-1,789272","País Vasco"
"805","Madrid","PLAZA","LEGAZPI                                           ","43,05436","-2,333641","País Vasco"
"806","Madrid","CALLE","SEGURA                                            ","43,00922","-2,252519","País Vasco"
"807","Madrid","CALLE","TOLOSA                                            ","43,13698","-2,073914","País Vasco"
"808","Madrid","CALLE","VILLABONA                                         ","43,18995","-2,052454","País Vasco"
"809","Madrid","CALLE","ARRIETA                                           ","43,34036","-2,769799","País Vasco"
"810","Madrid","CALLE","BASAURI                                           ","43,23333","-2,883333","País Vasco"
"811","Madrid","CALLE","BERMEO                                            ","43,42042","-2,722158","País Vasco"
"812","Madrid","GTA  ","BILBAO                                            ","43,25696","-2,923441","País Vasco"
"813","Madrid","CALLE","LEZAMA                                            ","43,27217","-2,832167","País Vasco"
"814","Madrid","CALLE","PORTUGALETE                                       ","43,32066","-3,020252","País Vasco"
"815","Madrid","PLAZA","SESTAO                                            ","43,30964","-3,00694","País Vasco"
"816","Madrid","CALLE","SOPELANA                                          ","43,37892","-2,983002","País Vasco"
"817","Madrid","CALLE","ALTEA                                             ","38,60032","-0,0491708","Comunitat Valenciana"
"818","Madrid","CALLE","BIGASTRO                                          ","38,06304","-0,8955043","Comunitat Valenciana"
"819","Madrid","CALLE","CAÑADA                                            ","38,67524","-0,8098581","Comunitat Valenciana"
"820","Madrid","CMNO ","CAÑADA                                            ","38,67524","-0,8098581","Comunitat Valenciana"
"821","Madrid","CALLE","DOLORES                                           ","38,14058","-0,7692993","Comunitat Valenciana"
"822","Madrid","PSAJE","DOLORES                                           ","38,14058","-0,7692993","Comunitat Valenciana"
"823","Madrid","CALLE","ELDA                                              ","38,47803","-0,7904639","Comunitat Valenciana"
"824","Madrid","CALLE","ONIL                                              ","38,62606","-0,6731591","Comunitat Valenciana"
"825","Madrid","CALLE","TORREVIEJA                                        ","37,97747","-0,6832271","Comunitat Valenciana"
"826","Madrid","CALLE","HIGUERAS                                          ","39,98375","-0,5030097","Comunitat Valenciana"
"827","Madrid","CALLE","MONCADA                                           ","39,54554","-0,3934617","Comunitat Valenciana"
"828","Madrid","CALLE","MONTESA                                           ","38,94968","-0,6511041","Comunitat Valenciana"
"829","Madrid","PSAJE","MONTESA                                           ","38,94968","-0,6511041","Comunitat Valenciana"
"830","Madrid","CALLE","MONTSERRAT                                        ","39,3578","-0,6031014","Comunitat Valenciana"
"831","Madrid","PSAJE","MONTSERRAT                                        ","39,3578","-0,6031014","Comunitat Valenciana"
"832","Madrid","CALLE","PALMERA                                           ","38,94215","-0,1523275","Comunitat Valenciana"
"833","Madrid","CALLE","PATERNA                                           ","39,50206","-0,4405986","Comunitat Valenciana"
"834","Madrid","CALLE","REQUENA                                           ","39,48788","-1,100322","Comunitat Valenciana"
"835","Madrid","CALLE","VALENCIA                                          ","39,47024","-0,3768049","Comunitat Valenciana"
"836","Madrid","RONDA","VALENCIA                                          ","39,47024","-0,3768049","Comunitat Valenciana"
"837","Madrid","AVDA ","BETANZOS                                          ","43,28106","-8,211315","Galicia"
"838","Madrid","CALLE","BOIRO                                             ","42,65","-8,9","Galicia"
"839","Madrid","PLAZA","CARBALLO                                          ","43,21217","-8,691041","Galicia"
"840","Madrid","CALLE","MELIDE                                            ","42,91393","-8,014727","Galicia"
"841","Madrid","CALLE","SANTISO                                           ","42,85","-8,05","Galicia"
"842","Madrid","CALLE","SOBRADO                                           ","43,042","-8,027381","Galicia"
"843","Madrid","CALLE","SOBRADO                                           ","43,042","-8,027381","Castilla y León"
"844","Madrid","CALLE","TOQUES                                            ","42,96787","-7,988449","Galicia"
"845","Madrid","CALLE","CASTROVERDE                                       ","43,03097","-7,327102","Galicia"
"846","Madrid","CALLE","CHANTADA                                          ","42,60867","-7,773468","Galicia"
"847","Madrid","AVDA ","MONFORTE DE LEMOS                                 ","42,5185","-7,510688","Galicia"
"848","Madrid","CALLE","TRIACASTELA                                       ","42,75665","-7,240443","Galicia"
"849","Madrid","CALLE","ALLARIZ                                           ","42,19012","-7,801597","Galicia"
"850","Madrid","CALLE","BANDE                                             ","42,03019","-7,976335","Galicia"
"851","Madrid","CALLE","CAMBADOS                                          ","42,5138","-8,812893","Galicia"
"852","Madrid","PLAZA","MONDARIZ                                          ","42,23425","-8,455334","Galicia"
"853","Madrid","PLAZA","REDONDELA                                         ","42,28379","-8,607425","Galicia"
"854","Madrid","CALLE","ARNEDO                                            ","42,22784","-2,100014","Rioja, La"
"855","Madrid","CALLE","AUTOL                                             ","42,21553","-2,006565","Rioja, La"
"856","Madrid","CALLE","BRIONES                                           ","42,54424","-2,785056","Rioja, La"
"857","Madrid","CALLE","CAÑAS                                             ","42,39169","-2,846487","Rioja, La"
"858","Madrid","TRVA ","CAÑAS                                             ","42,39169","-2,846487","Rioja, La"
"859","Madrid","CALLE","CLAVIJO                                           ","42,34995","-2,425871","Rioja, La"
"860","Madrid","CALLE","ENCISO                                            ","42,14893","-2,269399","Rioja, La"
"861","Madrid","CALLE","ENTRENA                                           ","42,38834","-2,530942","Rioja, La"
